Clave de incidencia,Nombre del proyecto,Resumen,Descripción,Tipo de Incidencia,Principal,Story Point,Creada,Paso a Done,j.10% Título descriptivo,k.10% Claridad y consistencia,l.10% Estándar JIT,m.20% Uso de Gherkin,n.10% Criterios SMART,o.10% Segmentación INVEST,p.5% Revisión colaborativa,q.10% Seguimiento y ajustes,r.5% Prioridad y valor,s.5% Documentación adecuada,t.5% Uso de plantilla estándar,v. Suma de checklist,Tipo Normalizado,Explicación Título descriptivo,Explicación Claridad y consistencia,Explicación Uso de Gherkin,Explicación Criterios SMART,Explicación Segmentación INVEST,Explicación Uso de plantilla estándar
1142809,Tribu API Canales y transaccional producto,Modificación de la descripción ampliada para transacciones P2P y QR,"  Dado que una transacción es generada
    Cuando la transacción es una Transferencia QR
    Entonces la descripción debe ser cuando es enviada y recibida:

""Transferencia con QR enviada al comercio XXXX el DD/MM/AAAA.""

""Transferencia con QR comercio recibida desde YYYY el DD/MM/AAAA."" 

Dado que una transacción es recibida Cuando la transacción es una Transferencia P2P Entonces la descripción debe ser cuando es enviada y recibida:

""Transferencia con llave enviada a XXXX el DD/MM/AAAA.""  

""Transferencia con llave recibida desde YYYY el DD/MM/AAAA.""",Criterio de aceptación,1142807,,05/02/2025 17:54,14/02/2025 04:11,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. 

No es un formato Gherkin (Given/When/Then) ya que no se están describiendo pasos específicos con las palabras clave Dado (Given), Cuando (When) y Entonces (Then). El texto simplemente menciona el título de una tarea o modificación a realizar, sin seguir la estructura característica de Gherkin.","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio es SMART.
- Específico: Se refiere a la modificación de la descripción ampliada para transacciones P2P y QR.
- Medible: La modificación de la descripción se puede medir a través de cambios concretos en las transacciones P2P y QR.
- Alcanzable: Es factible realizar la modificación en la descripción ampliada de forma realista.
- Relevante:",,
1142807,Tribu API Canales y transaccional producto,Generar descripción ampliada y procesos batch diferenciada segÃºn tipo de transacción QR y P2P,"Como Cliente del banco de BogotÃ¡
  Quiero diferenciar entre transacciones QR normales y nuevas transacciones P2P
  Para poder diferenciar en mi extracto",Historia No Funcional ( Habilitadora),1120291,,05/02/2025 17:52,20/02/2025 13:32,10.0,10.0,10.0,15.0,10.0,0.0,5.0,10.0,5.0,5.0,5.0,85.0,historia no funcional,"SÍ es título descriptivo. Respuesta LLM: Sí. El título describe claramente el objetivo de generar una descripción ampliada y procesos batch diferenciados según el tipo de transacción QR y P2P, lo cual está correlacionado con la descripción que menciona la necesidad de diferenciar entre ambos tipos de transacciones en el extracto.","SÍ cumple claridad. Respuesta LLM: No. La historia de usuario tiene jerga innecesaria y no es fácil de entender para cualquier miembro del equipo. Además, la descripción no expande claramente el resumen/título, lo que genera confusión sobre lo que se necesita y por qué.","Promedio de m de 4 CA: [20.0, 0.0, 20.0, 20.0]","Promedio de n de 4 CA: [10.0, 10.0, 10.0, 10.0]","NO cumple INVEST. Respuesta LLM: No.

Explicación: El texto no es completamente claro y presenta una ambigüedad en cuanto a qué se diferencia en el extracto. Además, no se especifica por qué es importante para el cliente poder diferenciar entre ambas transacciones. También falta el criterio de estimable, ya que no se menciona la dificultad o esfuerzo requerido para implementar esta funcionalidad.","SÍ usa plantilla 'Como..., quiero..., para...'."
1142716,Tribu API Canales y transaccional producto,EnvÃ­o del campo Canal para transacciones P2P,"Dado que una transacción P2P es recibida
Cuando el campo Canal debe ser enviado
Entonces se debe enviar el signo de admiración ""!"" en lugar del guion al piso ""_""",Criterio de aceptación,1142346,,05/02/2025 17:26,20/02/2025 13:23,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no sigue el formato Given/When/Then. No se especifican claramente las acciones que se realizan en cada paso (Given, When, Then). También falta información sobre el contexto en el que se está trabajando.","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio es SMART:
- Específico: Se refiere al envío del campo Canal para transacciones P2P.
- Medible: Es posible medir la implementación y envío de este campo.
- Alcanzable: Es factible implementar el envío del campo Canal para transacciones P2P.
- Relevante: Es importante para el correcto funcionamiento de las transacciones P2P.
- Tiempo definido:",,
1142669,Tribu API Canales y transaccional producto,Reverso de transacción con código de procesamiento 401024   ,"Dado que una transacción de reverso con código de procesamiento 401024  es recibida
    Cuando se genera una transacción de P2P y QR y se tiene una expresión regular obligatoria 
    Entonces la transacción no debe tener una expresión fija y debe permitir el reverso de la transacción y no debe ser declinada",Criterio de aceptación,1142346,,05/02/2025 17:10,20/02/2025 13:23,0.0,0.0,10.0,0.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,45.0,criterios de aceptación,,,"NO cumple Gherkin. Respuesta LLM: No. 

Este texto no está en formato Gherkin (Given/When/Then) porque no incluye las tres partes fundamentales de un escenario de prueba en Gherkin. No se menciona un contexto inicial (Given/Dado), una acción específica (When/Cuando) y un resultado esperado (Then/Entonces).","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART. Específico: se refiere a una reversión de transacción con un código específico. Medible: se puede medir si se logra la reversión con el código de procesamiento 401024. Alcanzable: es factible realizar la reversión con ese código. Relevante: es importante para el proceso de transacciones. Tiempo definido: se especifica la acción a realizar en un tiempo determinado",,
1142664,Tribu API Canales y transaccional producto,EnvÃ­o del archivo de movimientos para transacciones QR,"Dado que una transacción QR es recibida
Cuando el archivo de movimientos es generado
Entonces se debe seguir enviando el guion al piso ""_"" en la posición 375 del campo Canal
Y no debe haber afectación en las posiciones 442 a 445 del campo Id_Tx",Criterio de aceptación,1142346,,05/02/2025 17:09,20/02/2025 13:23,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No.

Explicación: El texto no sigue la estructura de Given/When/Then o Dado/Cuando/Entonces, ya que no presenta claramente una situación inicial, una acción y un resultado esperado.","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART. 
- Específico: Se refiere al envío de un archivo de movimientos para transacciones QR.
- Medible: Se puede medir si se ha enviado el archivo o no.
- Alcanzable: Es viable enviar un archivo de movimientos para transacciones QR.
- Relevante: Es relevante para asegurar la correcta gestión de las transacciones QR.
- Tiempo definido: No se menc",,
1142655,Tribu API Canales y transaccional producto,EnvÃ­o del archivo de movimientos para transacciones P2P,"Dado que una transacción P2P es recibida
    Cuando el archivo de movimientos es generado
    Entonces se debe enviar el signo de admiración ""!"" en la posición 375 del campo Canal
    Y se debe enviar ""Q009"" para dÃ©bito y ""Q010"" para crÃ©dito en las posiciones 442 a 445 del campo Id_Tx",Criterio de aceptación,1142346,,05/02/2025 17:09,20/02/2025 13:23,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,SÍ cumple Gherkin. Respuesta LLM: No. Este texto no está en formato Gherkin (Given/When/Then) porque no sigue la estructura de un escenario de prueba con las tres partes claves (Dado/Cuando/Entonces). Éste solamente describe una acción sin contextualizar ni establecer un resultado esperado.,"SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART.

- Específico: Se menciona claramente qué se debe hacer, que es el envío del archivo de movimientos para transacciones P2P.
- Medible: Se puede medir fácilmente si se ha completado el envío del archivo de movimientos.
- Alcanzable: Es un objetivo alcanzable, ya que es una tarea concreta y específica.
- Relevante: Es relevante",,
1142652,Tribu API Canales y transaccional producto,EnvÃ­o del campo Canal para transacciones QR,"Dado que una transacción QR es recibida
    Cuando el campo Canal debe ser enviado
    Entonces se debe seguir enviando el guion al piso ""_""",Criterio de aceptación,1142346,,05/02/2025 17:09,20/02/2025 13:23,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Gherkin (Given/When/Then) porque no presenta los elementos claves de este formato que son las acciones específicas (Given), los eventos o condiciones que se desencadenan (When) y los resultados esperados (Then). El texto simplemente describe una tarea o acción, pero no está estructurado de acuerdo al formato Gherkin.","SÍ cumple SMART. Respuesta LLM: Sí. El resumen del criterio de aceptación es específico al mencionar el envío del campo Canal para transacciones QR. Es medible ya que se puede verificar si se está enviando dicho campo. Es alcanzable y relevante, ya que es una parte importante de la funcionalidad de las transacciones QR. Sin embargo, no está claramente definido el tiempo en el que se debe cumplir este criterio, por lo que puede no cumpl",,
1142503,Tribu API Canales y transaccional producto,EnvÃ­o de transacciones QR al autorizador del banco,"Dado que una transacción QR es recibida
    Cuando el campo P60 de la mensajerÃ­a base24 contiene el valor ""0842""
    Entonces no debe haber afectación En los valores que hoy en dÃ­a se envÃ­an",Criterio de aceptación,1142346,,05/02/2025 16:22,20/02/2025 13:23,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. Este texto no está en formato Given/When/Then. No presenta claramente las secciones de Dado/Cuando/Entonces que se utilizan en el formato Gherkin para escribir pruebas de aceptación.  

Es simplemente una descripción de una acción sin dividirla en las diferentes etapas de un escenario de prueba.","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART. Específico: se refiere al envío de transacciones QR al autorizador del banco. Medible: se puede medir si se han enviado las transacciones. Alcanzable: es factible realizar el envío de transacciones QR al autorizador del banco. Relevante: es importante para el proceso de autorización de transacciones. Tiempo definido: no se especifica un plazo específico en el res",,
1142492,Tribu API Canales y transaccional producto,EnvÃ­o de transacciones P2P al autorizador del banco,"Dado que una transacción P2P es recibida
    Cuando el campo P60 de la mensajerÃ­a base24 contiene el valor ""0841""
    Entonces se debe enviar en el campo Id_Tx (separador E0E2) el valor ""Q009"" para dÃ©bito y ""Q010"" para crÃ©dito",Criterio de aceptación,1142346,,05/02/2025 16:21,20/02/2025 13:23,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Gherkin (Given/When/Then) porque no sigue la estructura de descripción de escenarios de negocio con pasos claros de lo que se hace (Given), lo que se espera (When) y el resultado esperado (Then). En este caso, solo se menciona una acción sin los elementos específicos de un caso de prueba en Gherkin.","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio de aceptación es SMART:
- Específico: Claramente indica qué se debe hacer (envío de transacciones P2P al autorizador del banco).
- Medible: Se puede medir si se logra o no enviar las transacciones P2P al autorizador del banco.
- Alcanzable: Es factible implementar el envío de transacciones P2P al autorizador del banco.
- Relevante: Es",,
1142488,Tribu API Canales y transaccional producto,Recepción de transacciones QR y P2P,"Dado que una transacción QR Interoperable es recibida
    Cuando el campo P60 de la mensajerÃ­a base24 contiene el valor ""0842""
    Entonces la transacción debe ser identificada como una Transferencia QR

Dado que una transacción P2P es recibida     Cuando el campo P60 de la mensajerÃ­a base24 contiene el valor ""0841""     Entonces la transacción debe ser identificada como una Transferencia P2P",Criterio de aceptación,1142346,,05/02/2025 16:21,20/02/2025 13:23,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. 

Este texto no está en formato Gherkin (Given/When/Then) ya que no se encuentran claramente definidos los pasos de acción (Given, When, Then). El texto sólo menciona una funcionalidad sin especificar qué condiciones deben darse para realizarla, qué acciones se deben llevar a cabo y cuál es el resultado esperado.","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio de aceptación es SMART porque es específico al mencionar que se trata de la recepción de transacciones QR y P2P, es medible ya que se puede verificar si las transacciones están siendo recibidas correctamente, es alcanzable ya que es una tarea que puede ser completada, es relevante ya que se relaciona con el proceso de recepción de pagos, y está definido en cuanto al tiempo al no especificar una fecha",,
1142470,Tribu API Canales y transaccional producto,Dado que: Se optimizaron vistas de normalización Cuando: Es transversal a todos los canales Entonces: Espero que se validen al menos 2 transacciones exitosas en canal empresarial en convenio consolidado y detallado y comparar con tramas previas,,Criterio de aceptación,1137834,,05/02/2025 16:14,13/02/2025 02:22,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Gherkin (Given/When/Then) porque no sigue la estructura de ""Dado/Cuando/Entonces"" claramente definida. Aunque menciona acciones que ocurren en un orden específico, no está redactado de manera clara y concisa, y hay elementos que dificultan la identificación de cada sección.","SÍ cumple SMART. Respuesta LLM: Sí. El criterio es SMART porque es específico al mencionar claramente lo que se espera (validar transacciones), es medible al indicar que se deben validar al menos 2 transacciones exitosas, es alcanzable al ser posible de realizar, es relevante al estar relacionado con la optimización de vistas de normalización y está definido en tiempo al mencionar que se debe comparar con tramas previas.",,
